demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_wieight,tipoies,region,nombreies,nombrecarrera,jornada,ingreso_directo
0,0.0,I456S1C10J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,MAQUINARIA PESADA,Vespertino,1
0,0.0,I456S1C13J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ENFERMERIA Y TELEMEDICINA,Diurno,1
0,0.0,I456S1C14J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,GEOMINERIA,Diurno,1
0,0.0,I456S1C16J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,MECANICA DE EQUIPO PESADO,Diurno,1
0,0.0,I456S1C16J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,MECANICA DE EQUIPO PESADO,Vespertino,1
0,0.0,I456S1C17J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,INSTRUMENTACION Y CONTROL INDUSTRIAL,Diurno,1
0,0.0,I456S1C17J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,INSTRUMENTACION Y CONTROL INDUSTRIAL,Vespertino,1
0,0.0,I456S1C28J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,OPERACION DE PLANTAS MINERAS,Diurno,1
0,0.0,I456S1C28J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,OPERACION DE PLANTAS MINERAS,Vespertino,1
0,0.0,I456S1C38J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ELECTRICIDAD Y EFICIENCIA ENERGETICA,Diurno,1
0,0.0,I456S1C38J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ELECTRICIDAD Y EFICIENCIA ENERGETICA,Vespertino,1
0,0.0,I456S1C45J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ADMINISTRACION BILINGÜE,Diurno,1
0,0.0,I456S1C48J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,CONSTRUCCION,Diurno,1
0,0.0,I456S1C48J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,CONSTRUCCION,Vespertino,1
0,0.0,I456S1C49J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,EDUCACION DE PARVULOS,Diurno,1
0,0.0,I456S1C49J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,EDUCACION DE PARVULOS,Vespertino,1
0,0.0,I456S1C50J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ELECTROMECANICA,Diurno,1
0,0.0,I456S1C50J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ELECTROMECANICA,Vespertino,1
0,0.0,I456S1C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,INTERVENCION Y REHABILITACION PSICOSOCIAL,Diurno,1
0,0.0,I456S1C56J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,INTERVENCION Y REHABILITACION PSICOSOCIAL,Vespertino,1
0,0.0,I456S1C66J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,Vespertino,1
0,0.0,I456S1C68J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,COMPUTACION E INFORMATICA MENCION CIBERSEGURIDAD,Diurno,1
0,0.0,I456S1C69J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,COMPUTACION E INFORMATICA MENCION PROGRAMACION,Vespertino,1
0,0.0,I456S1C7J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Diurno,1
0,0.0,I456S1C7J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE COQUIMBO,CFT CEDUC - UCN,ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Vespertino,1
0,0.0,I456S2C10J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,MAQUINARIA PESADA,Diurno,1
0,0.0,I456S2C10J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,MAQUINARIA PESADA,Vespertino,1
0,0.0,I456S2C13J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ENFERMERIA Y TELEMEDICINA,Diurno,1
0,0.0,I456S2C14J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,GEOMINERIA,Diurno,1
0,0.0,I456S2C16J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,MECANICA DE EQUIPO PESADO,Diurno,1
0,0.0,I456S2C16J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,MECANICA DE EQUIPO PESADO,Vespertino,1
0,0.0,I456S2C17J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,INSTRUMENTACION Y CONTROL INDUSTRIAL,Diurno,1
0,0.0,I456S2C17J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,INSTRUMENTACION Y CONTROL INDUSTRIAL,Vespertino,1
0,0.0,I456S2C28J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,OPERACION DE PLANTAS MINERAS,Diurno,1
0,0.0,I456S2C28J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,OPERACION DE PLANTAS MINERAS,Vespertino,1
0,0.0,I456S2C38J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ELECTRICIDAD Y EFICIENCIA ENERGETICA,Vespertino,1
0,0.0,I456S2C45J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ADMINISTRACION BILINGÜE,Diurno,1
0,0.0,I456S2C49J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,EDUCACION DE PARVULOS,Diurno,1
0,0.0,I456S2C49J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,EDUCACION DE PARVULOS,Vespertino,1
0,0.0,I456S2C50J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ELECTROMECANICA,Vespertino,1
0,0.0,I456S2C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,INTERVENCION Y REHABILITACION PSICOSOCIAL,Diurno,1
0,0.0,I456S2C56J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,INTERVENCION Y REHABILITACION PSICOSOCIAL,Vespertino,1
0,0.0,I456S2C62J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,MANTENIMIENTO INDUSTRIAL Y MECATRONICA,Vespertino,1
0,0.0,I456S2C66J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,Vespertino,1
0,0.0,I456S2C67J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ADMINISTRACION MENCION GESTION PUBLICA,Vespertino,1
0,0.0,I456S2C68J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,COMPUTACION E INFORMATICA MENCION CIBERSEGURIDAD,Diurno,1
0,0.0,I456S2C69J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,COMPUTACION E INFORMATICA MENCION PROGRAMACION,Vespertino,1
0,0.0,I456S2C7J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE ANTOFAGASTA,CFT CEDUC - UCN,ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Diurno,1
0,0.0,I456S3C10J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,MAQUINARIA PESADA,Diurno,1
0,0.0,I456S3C13J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ENFERMERIA Y TELEMEDICINA,Diurno,1
0,0.0,I456S3C16J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,MECANICA DE EQUIPO PESADO,Diurno,1
0,0.0,I456S3C38J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ELECTRICIDAD Y EFICIENCIA ENERGETICA,Diurno,1
0,0.0,I456S3C49J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,EDUCACION DE PARVULOS,Diurno,1
0,0.0,I456S3C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,INTERVENCION Y REHABILITACION PSICOSOCIAL,Diurno,1
0,0.0,I456S3C56J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,INTERVENCION Y REHABILITACION PSICOSOCIAL,Vespertino,1
0,0.0,I456S3C67J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ADMINISTRACION MENCION GESTION PUBLICA,Diurno,1
0,0.0,I456S3C67J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ADMINISTRACION MENCION GESTION PUBLICA,Vespertino,1
0,0.0,I456S4C10J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,MAQUINARIA PESADA,Vespertino,1
0,0.0,I456S4C16J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,MECANICA DE EQUIPO PESADO,Vespertino,1
0,0.0,I456S4C17J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,INSTRUMENTACION Y CONTROL INDUSTRIAL,Diurno,1
0,0.0,I456S4C17J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,INSTRUMENTACION Y CONTROL INDUSTRIAL,Vespertino,1
0,0.0,I456S4C38J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ELECTRICIDAD Y EFICIENCIA ENERGETICA,Vespertino,1
0,0.0,I456S4C42J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I456S4C49J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,EDUCACION DE PARVULOS,Vespertino,1
0,0.0,I456S4C50J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ELECTROMECANICA,Diurno,1
0,0.0,I456S4C50J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ELECTROMECANICA,Vespertino,1
0,0.0,I456S4C66J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DEL BIOBIO,CFT CEDUC - UCN,ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,Diurno,1
0,0.0,I534S1C1J1V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION METROPOLITANA,CFT ACCIOMA,TECNICO EN CONSERVACION Y RESTAURACION,Diurno,1
0,0.0,I534S1C1J2V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION METROPOLITANA,CFT ACCIOMA,TECNICO EN CONSERVACION Y RESTAURACION,Vespertino,1
0,0.0,I629S0C100J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN LOGISTICA,Vespertino,1
0,0.0,I629S0C10J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN OPERACIONES PORTUARIAS,Diurno,1
0,0.0,I629S0C10J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN OPERACIONES PORTUARIAS,Vespertino,1
0,0.0,I629S0C113J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,ADMINISTRACION DE EMPRESAS,Diurno,1
0,0.0,I629S0C113J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I629S0C115J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN CONTABILIDAD GENERAL,Vespertino,1
0,0.0,I629S0C116J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN EDUCACION PARVULARIA,Diurno,1
0,0.0,I629S0C116J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN EDUCACION PARVULARIA,Vespertino,1
0,0.0,I629S0C141J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ENFERMERIA,Diurno,1
0,0.0,I629S0C141J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ENFERMERIA,Vespertino,1
0,0.0,I629S0C151J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN TRABAJO SOCIAL,Diurno,1
0,0.0,I629S0C151J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN TRABAJO SOCIAL,Vespertino,1
0,0.0,I629S0C156J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ADMINISTRACION PUBLICA,Diurno,1
0,0.0,I629S0C156J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ADMINISTRACION PUBLICA,Vespertino,1
0,0.0,I629S0C6J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN COMERCIO EXTERIOR,Vespertino,1
0,0.0,I629S2C0J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN CONSTRUCCION,Vespertino,1
0,0.0,I629S2C113J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ADMINISTRACION DE EMPRESAS,Diurno,1
0,0.0,I629S3C121J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN TURISMO Y HOTELERIA,Diurno,1
0,0.0,I629S3C134J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN GASTRONOMIA INTERNACIONAL,Diurno,1
0,0.0,I629S3C160J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO DE NIVEL SUPERIOR EN COMPUTACION E INFORMATICA CON ESPECIALIDAD EN CIBERSEGURIDAD,Diurno,1
0,0.0,I629S3C161J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO INDUSTRIAL CON ESPECIALIDAD EN EQUIPOS MOVILES Y CONTROL DE PROCESOS,Vespertino,1
0,0.0,I629S3C1J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ELECTRICIDAD,Vespertino,1
0,0.0,I629S4C0J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN CONSTRUCCION,Diurno,1
0,0.0,I629S4C114J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN AGRICOLA,Diurno,1
0,0.0,I629S4C114J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN AGRICOLA,Vespertino,1
0,0.0,I629S4C134J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN GASTRONOMIA INTERNACIONAL,Vespertino,1
0,0.0,I629S4C135J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN MECANICA AUTOMOTRIZ,Diurno,1
0,0.0,I629S4C135J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN MECANICA AUTOMOTRIZ,Vespertino,1
0,0.0,I629S4C142J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,"TECNICO EN INSTRUMENTACION, ELECTRONICA Y CONTROL INDUSTRIAL",Vespertino,1
0,0.0,I629S4C150J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ODONTOLOGIA,Diurno,1
0,0.0,I629S4C150J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ODONTOLOGIA,Vespertino,1
0,0.0,I629S4C157J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN QUIMICA Y FARMACIA,Diurno,1
0,0.0,I629S4C160J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO DE NIVEL SUPERIOR EN COMPUTACION E INFORMATICA CON ESPECIALIDAD EN CIBERSEGURIDAD,Vespertino,1
0,0.0,I629S4C161J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO INDUSTRIAL CON ESPECIALIDAD EN EQUIPOS MOVILES Y CONTROL DE PROCESOS,Diurno,1
0,0.0,I629S4C1J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN ELECTRICIDAD,Diurno,1
0,0.0,I629S6C119J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN OPERACIONES MINERAS,Diurno,1
0,0.0,I629S6C119J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE VALPARAISO,CFT PUCV,TECNICO EN OPERACIONES MINERAS,Vespertino,1
0,0.0,I633S0C2J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO EN PSICOEDUCACION Y EDUCACION SOCIAL,Diurno,1
0,0.0,I633S0C41J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Diurno,1
0,0.0,I633S0C41J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Vespertino,1
0,0.0,I633S0C55J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I633S0C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,"TECNICO DE NIVEL SUPERIOR EN CONTROL, INSTRUMENTACION Y AUTOMATIZACION INDUSTRIAL",Diurno,1
0,0.0,I633S0C56J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,"TECNICO DE NIVEL SUPERIOR EN CONTROL, INSTRUMENTACION Y AUTOMATIZACION INDUSTRIAL",Vespertino,1
0,0.0,I633S0C57J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA,Diurno,1
0,0.0,I633S0C57J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA,Vespertino,1
0,0.0,I633S0C58J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN ODONTOLOGIA,Diurno,1
0,0.0,I633S0C58J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN ODONTOLOGIA,Vespertino,1
0,0.0,I633S0C59J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN PREPARACION FISICA PARA EL DEPORTE Y LA VIDA SALUDABLE,Vespertino,1
0,0.0,I633S0C71J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN GESTION AGROPECUARIA,Vespertino,1
0,0.0,I633S0C74J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN INFORMATICA,Diurno,1
0,0.0,I633S0C74J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centros de Formación Técnica,REGION DE LA ARAUCANIA,CFT TEODORO WICKEL KLUWEN,TECNICO DE NIVEL SUPERIOR EN INFORMATICA,Vespertino,1
