unique_code,tipoies,region,nombreies,nombrecarrera
I143S26C257J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE REDES
I143S26C257J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE REDES
I143S26C258J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN INFORMATICA MENCION SEGURIDAD
I143S26C25J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TOPOGRAFIA
I143S26C25J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TOPOGRAFIA
I143S26C26J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN CONSTRUCCION
I143S26C26J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN CONSTRUCCION
I143S26C27J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PREVENCION DE RIESGOS
I143S26C27J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PREVENCION DE RIESGOS
I143S26C27J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PREVENCION DE RIESGOS
I143S26C27J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PREVENCION DE RIESGOS
I143S26C28J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TRABAJO SOCIAL
I143S26C28J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TRABAJO SOCIAL
I143S26C28J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TRABAJO SOCIAL
I143S26C29J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,ASISTENTE DE PARVULOS
I143S26C29J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,ASISTENTE DE PARVULOS
I143S26C302J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN INSTALACION Y MANTENCION DE REDES
I143S26C302J1V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN INSTALACION Y MANTENCION DE REDES
I143S26C302J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN INSTALACION Y MANTENCION DE REDES
I143S26C302J2V3,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN INSTALACION Y MANTENCION DE REDES
I143S26C30J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO JURIDICO
I143S26C30J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO JURIDICO
I143S26C30J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO JURIDICO
I143S26C34J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA
I143S26C34J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA
I143S26C36J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN GINECOBSTETRICIA
I143S26C36J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN GINECOBSTETRICIA
I143S26C373J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN ANESTESIOLOGIA
I143S26C373J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN ANESTESIOLOGIA
I143S26C376J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
I143S26C376J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
I143S26C378J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
I143S26C378J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
I143S26C37J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,DIRECCION Y PRODUCCION DE TELEVISION
I143S26C38J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN LOCUCION Y CONDUCCION DE RADIO Y TELEVISION
I143S26C38J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN LOCUCION Y CONDUCCION DE RADIO Y TELEVISION
I143S26C39J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,COMUNICACION Y RELACIONES PUBLICAS
I143S26C39J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,COMUNICACION Y RELACIONES PUBLICAS
I143S26C40J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TEATRO
I143S26C43J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN SONIDO
I143S26C43J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN SONIDO
I143S26C469J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO ASISTENTE EN EDUCACION ESPECIAL
I143S26C469J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO ASISTENTE EN EDUCACION ESPECIAL
I143S26C51J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN SONIDO
I143S26C53J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA
I143S26C53J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA
I143S26C599J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,RELACIONES PUBLICAS CORPORATIVAS
I143S26C59J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN COSMETOLOGIA
I143S26C59J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN COSMETOLOGIA
I143S26C609J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,GASTRONOMIA INTERNACIONAL
I143S26C609J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,GASTRONOMIA INTERNACIONAL
I143S26C610J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN TURISMO
I143S26C614J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TURISMO
I143S26C614J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TURISMO
I143S26C614J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TURISMO
I143S26C616J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA
I143S26C616J1V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA
I143S26C616J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA
I143S26C616J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA
I143S26C616J2V4,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA
I143S26C617J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA EN IMAGENOLOGIA
I143S26C618J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION SALUD MENTAL
I143S26C619J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MINERIA
I143S26C619J1V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MINERIA
I143S26C619J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MINERIA
I143S26C619J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MINERIA
I143S26C619J2V3,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MINERIA
I143S26C620J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MOTORES DE ALTA POTENCIA
I143S26C620J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MOTORES DE ALTA POTENCIA
I143S26C621J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PRODUCCION AUDIOVISUAL
I143S26C621J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PRODUCCION AUDIOVISUAL
I143S26C62J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PODOLOGIA CLINICA
I143S26C62J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PODOLOGIA CLINICA
I143S26C632J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN DESARROLLO DE APLICACIONES MOVILES
I143S26C633J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN IMAGENOLOGIA
I143S26C633J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN IMAGENOLOGIA
I143S26C633J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN IMAGENOLOGIA
I143S26C635J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ DE MOTORES PESADOS
I143S26C635J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ DE MOTORES PESADOS
I143S26C636J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA
I143S26C636J1V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA
I143S26C63J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA RADIOTERAPIA E IMAGENOLOGIA
I143S26C63J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA RADIOTERAPIA E IMAGENOLOGIA
I143S26C645J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN OPERACIONES LOGISTICAS
I143S26C645J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN OPERACIONES LOGISTICAS
I143S26C650J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN CIBERSEGURIDAD
I143S26C650J1V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN CIBERSEGURIDAD
I143S26C650J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN CIBERSEGURIDAD
I143S26C650J2V3,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN CIBERSEGURIDAD
I143S26C651J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS
I143S26C651J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS
I143S26C651J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS
I143S26C652J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION HOTELERA Y RESORTS INTERNACIONAL
I143S26C652J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION HOTELERA Y RESORTS INTERNACIONAL
I143S26C653J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION PUBLICA
I143S26C653J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION PUBLICA
I143S26C654J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I143S26C654J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I143S26C655J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MARKETING DIGITAL
I143S26C655J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MARKETING DIGITAL
I143S26C660J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,ADMINISTRACION PUBLICA
I143S26C660J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,ADMINISTRACION PUBLICA
I143S26C664J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN ELECTRICIDAD Y ENERGIAS RENOVABLES
I143S26C664J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN ELECTRICIDAD Y ENERGIAS RENOVABLES
I143S26C665J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN GESTION DE OPERACIONES LOGISTICAS
I143S26C666J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN INFRAESTRUCTURA Y SEGURIDAD DE REDES
I143S26C668J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN COMERCIO ELECTRONICO
I143S26C668J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN COMERCIO ELECTRONICO
I143S26C677J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PROGRAMACION Y ANALISIS DE SISTEMAS
I143S26C677J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PROGRAMACION Y ANALISIS DE SISTEMAS
I143S26C677J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PROGRAMACION Y ANALISIS DE SISTEMAS
I143S26C691J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN HOTELERIA
I143S26C691J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN HOTELERIA
I143S26C693J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MANTENIMIENTO ELECTROMECANICO EN MAQUINARIA PESADA
I143S26C69J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN URGENCIA
I143S26C69J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN URGENCIA
I143S26C700J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ANALISIS DE DATOS
I143S26C700J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ANALISIS DE DATOS
I143S26C701J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ANIMACION 3D
I143S26C701J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ANIMACION 3D
I143S26C702J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I143S26C702J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I143S26C703J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN DATA SCIENCE
I143S26C703J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN DATA SCIENCE
I143S26C70J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN PEDIATRIA
I143S26C70J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN PEDIATRIA
I143S26C71J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION GERIATRIA
I143S26C71J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION GERIATRIA
I143S26C72J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PELUQUERIA
I143S26C72J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN PELUQUERIA
I143S26C73J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,AUDITORIA
I143S26C73J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,AUDITORIA
I143S26C73J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,AUDITORIA
I143S26C73J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,AUDITORIA
I143S26C76J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN INFORMATICA
I143S26C76J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN INFORMATICA
I143S26C76J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN INFORMATICA
I143S26C77J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN PREVENCION DE RIESGOS
I143S26C77J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN PREVENCION DE RIESGOS
I143S26C77J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN PREVENCION DE RIESGOS
I143S26C77J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN PREVENCION DE RIESGOS
I143S26C83J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TRABAJO SOCIAL
I143S26C83J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TRABAJO SOCIAL
I143S26C83J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TRABAJO SOCIAL
I143S26C83J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN TRABAJO SOCIAL
I143S26C84J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,DISEÑO GRAFICO PROFESIONAL
I143S26C85J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS
I143S26C92J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ODONTOLOGIA
I143S26C92J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ODONTOLOGIA
I143S26C94J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PROGRAMACION COMPUTACIONAL
I143S26C94J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PROGRAMACION COMPUTACIONAL
I143S26C94J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PROGRAMACION COMPUTACIONAL
I143S26C94J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PROGRAMACION COMPUTACIONAL
I143S26C95J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I143S26C95J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I143S26C95J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I143S26C97J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN HOTELERIA Y TURISMO MENCION EN TURISMO
I143S26C98J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,LABORATORISTA CLINICO Y BANCO DE SANGRE
I143S26C98J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,LABORATORISTA CLINICO Y BANCO DE SANGRE
I143S26C99J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,LABORATORISTA DENTAL
I143S26C99J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,LABORATORISTA DENTAL
I143S26C9J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,CONTABILIDAD GENERAL
I143S26C9J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,CONTABILIDAD GENERAL
I143S26C9J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,CONTABILIDAD GENERAL
I143S26C9J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,CONTABILIDAD GENERAL
I143S27C100J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PSICOPEDAGOGIA
I143S27C100J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PSICOPEDAGOGIA
I143S27C111J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I143S27C111J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I143S27C112J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING
I143S27C112J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING
I143S27C113J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS
I143S27C113J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS
I143S27C115J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I143S27C115J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I143S27C116J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA
I143S27C116J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA
I143S27C116J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA
I143S27C117J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING
I143S27C117J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING
I143S27C118J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS
I143S27C118J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS
I143S27C118J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS
I143S27C124J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MASOTERAPIA
I143S27C202J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PERSONAL TRAINER
I143S27C219J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS
I143S27C26J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN CONSTRUCCION
I143S27C26J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN CONSTRUCCION
I143S27C27J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PREVENCION DE RIESGOS
I143S27C27J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PREVENCION DE RIESGOS
I143S27C28J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TRABAJO SOCIAL
I143S27C28J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TRABAJO SOCIAL
I143S27C29J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,ASISTENTE DE PARVULOS
I143S27C29J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,ASISTENTE DE PARVULOS
I143S27C30J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO JURIDICO
I143S27C30J2V2,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO JURIDICO
I143S27C34J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA
I143S27C34J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA
I143S27C36J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN GINECOBSTETRICIA
I143S27C36J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ENFERMERIA MENCION EN GINECOBSTETRICIA
I143S27C376J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
I143S27C376J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
I143S27C42J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO DEPORTIVO
I143S27C469J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO ASISTENTE EN EDUCACION ESPECIAL
I143S27C469J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO ASISTENTE EN EDUCACION ESPECIAL
I143S27C59J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN COSMETOLOGIA
I143S27C59J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN COSMETOLOGIA
I143S27C609J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,GASTRONOMIA INTERNACIONAL
I143S27C62J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PODOLOGIA CLINICA
I143S27C62J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,PODOLOGIA CLINICA
I143S27C645J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN OPERACIONES LOGISTICAS
I143S27C645J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN OPERACIONES LOGISTICAS
I143S27C645J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN OPERACIONES LOGISTICAS
I143S27C651J1V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS
I143S27C651J2V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS
I143S27C651J3V1,Institutos Profesionales,REGION METROPOLITANA,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS
