demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_weight,tipoies,region,nombreies,nombrecarrera
0,0.0,I81S7C53J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,TECNICO DE NIVEL SUPERIOR PREVENCION DE RIESGOS
0,0.0,I81S7C562J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA EN ADMINISTRACION DE EMPRESAS
0,0.0,I81S7C563J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA EN COMERCIO INTERNACIONAL
0,0.0,I81S7C564J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA EN CONTROL DE GESTION
0,0.0,I81S7C72J1V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,TECNICO DE NIVEL SUPERIOR TRADUCTOR BILINGÜE INGLES-ESPAÑOL
0,0.0,I81S7C72J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,TECNICO DE NIVEL SUPERIOR TRADUCTOR BILINGÜE INGLES-ESPAÑOL
0,0.0,I81S7C88J2V7,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS
0,0.0,I81S7C88J2V8,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS
0,0.0,I81S7C94J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL
0,0.0,I81S7C94J2V2,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL
0,0.0,I81S7C96J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD ARTURO PRAT,INGENIERIA DE EJECUCION EN CONTROL DE GESTION
0,0.0,I82S1C102J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION CON MENCION EN CURRICULUM
0,0.0,I82S1C103J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION CON MENCION EN GESTION EDUCACIONAL
0,0.0,I82S1C104J1V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN CIENCIAS CON MENCION EN ENTOMOLOGIA
0,0.0,I82S1C107J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION CON MENCION EN EVALUACION EDUCACIONAL
0,0.0,I82S1C109J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION DIFERENCIAL CON MENCION EN NECESIDADES MULTIPLES SEMIPRESENCIAL
0,0.0,I82S1C111J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION CON MENCION PEDAGOGIA Y GESTION UNIVERSITARIA
0,0.0,I82S1C113J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN GESTION DEPORTIVA
0,0.0,I82S1C114J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,DOCTORADO EN EDUCACION
0,0.0,I82S1C115J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION EN SALUD Y BIENESTAR HUMANO
0,0.0,I82S1C120J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,DIPLOMA NIVEL INICIACION (MUSICA)
0,0.0,I82S1C122J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN LA ENSEÑANZA-APRENDIZAJE DEL INGLES COMO LENGUA EXTRANJERA
0,0.0,I82S1C124J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN ESTUDIOS CLASICOS MENCION LENGUA GRIEGA Y LATINA (PLAN COMPLETO)
0,0.0,I82S1C126J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN ESTUDIOS CLASICOS MENCION CULTURA GRECO-ROMANA (PLAN COMPLETO)
0,0.0,I82S1C12J1V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION Y PEDAGOGIA EN EDUCACION DIFERENCIAL ESPECIALIDAD PROBLEMAS DE APRENDIZAJE
0,0.0,I82S1C167J1V2,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA Y DIRECCION DE AGRUPACIONES MUSICALES INSTRUMENTALES
0,0.0,I82S1C170J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN DIDACTICA DE LA LENGUA Y LA LITERATURA
0,0.0,I82S1C180J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN DIDACTICAS CONTEMPORANEAS DE LAS ARTES VISUALES
0,0.0,I82S1C181J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION CON MENCION EN CURRICULUM EDUCACIONAL O EVALUACION EDUCACIONAL O GESTION EDUCACIONAL
0,0.0,I82S1C182J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION CON MENCION EN GESTION PEDAGOGICA EN EDUCACION SUPERIOR
0,0.0,I82S1C183J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN FILOSOFIA
0,0.0,I82S1C193J4V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,"DIPLOMADO EN ACTIVIDAD FISICA, DEPORTE E INCLUSION"
0,0.0,I82S1C194J4V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN APRENDIZAJES TRANSVERSALES PARA LA EDUCACION DEL SIGLO XXI
0,0.0,I82S1C197J4V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN ENTOMOLOGIA CON MENCIONES (TAXONOMIA DE INSECTOS O FORENSE O MEDICA).
0,0.0,I82S1C200J3V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,DIPLOMADO JUEGO Y PSICOMOTRICIDAD COMO ESTRATEGIA DE ACOMPAÑAMIENTO AL DESARROLLO INTEGRAL DE LA NIÑEZ
0,0.0,I82S1C201J4V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,DIPLOMADO LEGADO GRECO-ROMANO EN LA REFLEXION CIUDADANA ACTUAL
0,0.0,I82S1C203J3V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN CIENCIAS APLICADAS AL MOVIMIENTO Y LA COGNICION HUMANA
0,0.0,I82S1C205J3V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,MAGISTER EN DIDACTICAS INTEGRADAS A LA EDUCACION BASICA
0,0.0,I82S1C208J3V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,POSTITULO DE INTERPRETACION EN LENGUA DE SEÑAS CHILENA
0,0.0,I83S1C10J4V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PLAN ESPECIAL DE EDUCACION BASICA
0,0.0,I83S1C11J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,EDUCACION PARVULARIA
0,0.0,I83S1C11J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,EDUCACION PARVULARIA
0,0.0,I83S1C11J2V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,EDUCACION PARVULARIA
0,0.0,I83S1C17J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,INGENIERIA AMBIENTAL
0,0.0,I83S1C18J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,INGENIERIA CIVIL AMBIENTAL
0,0.0,I83S1C19J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,INGENIERIA CIVIL INDUSTRIAL
0,0.0,I83S1C203J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN ADMINISTRACION EDUCACIONAL MENCION GESTION DE SISTEMAS EDUCATIVOS
0,0.0,I83S1C204J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EVALUACION EDUCACIONAL
0,0.0,I83S1C205J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN GESTION EN POLITICAS NACIONALES MENCION EN EDUCACION Y CULTURA
0,0.0,I83S1C206J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN LINGÜISTICA CON MENCION
0,0.0,I83S1C209J4V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION AMBIENTAL (A/D)
0,0.0,I83S1C20J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,INGENIERIA EN ESTADISTICA
0,0.0,I83S1C210J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER INTERDISCIPLINARIO EN ESTUDIOS HUMANISTICOS CON MENCION
0,0.0,I83S1C211J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN BIBLIOTECOLOGIA E INFORMACION
0,0.0,I83S1C212J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN PEDAGOGIA UNIVERSITARIA
0,0.0,I83S1C213J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN COMUNICACION EDUCATIVA MENCION NUEVAS TECNOLOGIAS
0,0.0,I83S1C214J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN LITERATURA CON MENCION
0,0.0,I83S1C218J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN EDUCACION DE ADULTOS
0,0.0,I83S1C21J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,INGENIERIA EN INFORMATICA
0,0.0,I83S1C221J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN CIENCIAS DE LA ACTIVIDAD FISICA Y DEL DEPORTE
0,0.0,I83S1C223J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN GESTION CULTURAL
0,0.0,I83S1C225J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DOCTORADO EN POLITICAS Y GESTION EDUCATIVA
0,0.0,I83S1C226J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN GESTION CULTURAL
0,0.0,I83S1C227J4V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO INTERCULTURALIDAD
0,0.0,I83S1C228J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO INTERDISCIPLINARIO EN ESTUDIOS HUMANISTICOS
0,0.0,I83S1C232J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN ARTE MENCION PATRIMONIO
0,0.0,I83S1C233J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN ENSEÑANZA DE LAS CIENCIAS
0,0.0,I83S1C234J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN GESTION PARA LA INTEGRACION REGIONAL
0,0.0,I83S1C239J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN COMUNICACION CON MENCION
0,0.0,I83S1C240J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN COMUNICACION CON MENCION
0,0.0,I83S1C262J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,ADMINISTRACION DE LA GESTION PUBLICA
0,0.0,I83S1C263J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN ORIENTACION EDUCACIONAL
0,0.0,I83S1C266J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN AMBIENTES PROPICIOS PARA EL APRENDIZAJE MENCION VIOLENCIA ESCOLAR Y CONVIVENCIA SOCIAL
0,0.0,I83S1C277J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DOCTORADO EN LITERATURA HISPANOAMERICANA CONTEMPORANEA
0,0.0,I83S1C279J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION ARTISTICA
0,0.0,I83S1C280J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION DE ADULTO Y PROCESOS FORMATIVOS
0,0.0,I83S1C281J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN GESTION Y LIDERAZGO EDUCATIVO
0,0.0,I83S1C283J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN ADMINISTRACION LOGISTICA
0,0.0,I83S1C283J2V2,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN ADMINISTRACION LOGISTICA
0,0.0,I83S1C285J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN ENFERMERIA
0,0.0,I83S1C285J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN ENFERMERIA
0,0.0,I83S1C287J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN GESTION DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACION
0,0.0,I83S1C288J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN MINERIA
0,0.0,I83S1C2J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,ANALISTA QUIMICO
0,0.0,I83S1C301J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,ASISTENTE DE LA EDUCACION
0,0.0,I83S1C325J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN VOZ PROFESIONAL
0,0.0,I83S1C327J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN PRIMER CICLO DE EDUCACION PARVULARIA
0,0.0,I83S1C330J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,POSTITULO EN ORIENTACION EDUCACIONAL
0,0.0,I83S1C340J5V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN DESARROLLO DE PERSONAS Y EQUIPOS PARA EL FORTALECIMIENTO DE GRUPOS Y ORGANIZACIONES
0,0.0,I83S1C343J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN KINESIOLOGIA INTENSIVA
0,0.0,I83S1C344J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO EN NUTRICION CLINICA ESPECIALIZADA
0,0.0,I83S1C346J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DOCTORADO INTERDISCIPLINARIO EN CIENCIAS AMBIENTALES
0,0.0,I83S1C349J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO GESTION DEL CUIDADO APLICADO A PROGRAMA DE LA INFANCIA Y DEL ADOLESCENTE DE LA ATENCION PRIMARIA DE SALUD
0,0.0,I83S1C350J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN EDUCACION RURAL Y DESARROLLO LOCAL
0,0.0,I83S1C366J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,MAGISTER EN LIDERAZGO Y GESTION DE ORGANIZACIONES EDUCATIVAS
0,0.0,I83S1C374J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN INTERPRETACION DE LENGUA DE SEÑAS
0,0.0,I83S1C379J4V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,DIPLOMADO DE SUELOS: LINEA DE BASE Y GESTION DE COMUNIDADES
0,0.0,I83S1C37J1V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION TECNOLOGICA
0,0.0,I83S1C37J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION TECNOLOGICA
0,0.0,I83S1C380J4V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"DIPLOMADO ""ENERGIA 2050: CONSUMO ENERGETICO EFICIENTE Y SOLUCIONES INTEGRALES"""
0,0.0,I83S1C381J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,TECNICO EN TRADUCCION ESPAÑOL-MAPUZUNGUN-ESPAÑOL
0,0.0,I83S1C38J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN ARTES PLASTICAS
0,0.0,I83S1C39J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN BIOLOGIA Y CIENCIAS
0,0.0,I83S1C3J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,ASISTENTE JUDICIAL
0,0.0,I83S1C40J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN CASTELLANO
0,0.0,I83S1C40J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN CASTELLANO
0,0.0,I83S1C40J2V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN CASTELLANO
0,0.0,I83S1C42J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION BASICA
0,0.0,I83S1C42J2V1,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION BASICA
0,0.0,I83S1C42J2V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION BASICA
0,0.0,I83S1C45J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION DIFERENCIAL
0,0.0,I83S1C46J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION FISICA DAMAS
0,0.0,I83S1C47J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION FISICA VARONES
0,0.0,I83S1C48J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN EDUCACION MUSICAL
0,0.0,I83S1C51J1V3,0,0,0,0,0,0,0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,PEDAGOGIA EN FILOSOFIA
