COU,Country,POLL,Pollutant,VAR,Year,Unit,PowerCode,Value
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,23.43
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,24.416
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,24.647
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,25.585
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,24.857
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,24.565
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,19.564
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,20.037
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,23.317
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,25.187
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,28.916
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,25.414
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,21.046
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,19.875
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,19.341
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,22.536
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,22.838
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,18.94
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,20.899
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,18.185
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,16.801
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,16.465
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,17.363
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,14.79
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,14.709
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,15.981
NZL,New Zealand,SF6,Sulphur hexafluoride,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,16.685
NOR,Norway,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,51431.791
NOR,Norway,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,49025.047
NOR,Norway,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,47367.611
NOR,Norway,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,49331.791
NOR,Norway,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,51236.051
NOR,Norway,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,51631.424
NOR,Norway,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,54511.429
NOR,Norway,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,54533.099
NOR,Norway,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,54560.823
NOR,Norway,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,55582.864
NOR,Norway,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,54922.381
NOR,Norway,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,56192.66
NOR,Norway,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,55009.78
NOR,Norway,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,55613.214
NOR,Norway,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,56013.998
NOR,Norway,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,54945.193
NOR,Norway,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,54933.791
NOR,Norway,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,56604.909
NOR,Norway,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,55131.031
NOR,Norway,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,52672.109
NOR,Norway,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,54938.674
NOR,Norway,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,53990.816
NOR,Norway,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,53412.712
NOR,Norway,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,53671.557
NOR,Norway,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,54040.582
NOR,Norway,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,54488.249
NOR,Norway,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,53585.779
NOR,Norway,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,52840.349
NOR,Norway,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,52871.073
NOR,Norway,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,51086.034
NOR,Norway,GHG,Greenhouse gases,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,49272.554
NOR,Norway,CO2,Carbon dioxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,35096.627
NOR,Norway,CO2,Carbon dioxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,33535.74
NOR,Norway,CO2,Carbon dioxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,34455.991
NOR,Norway,CO2,Carbon dioxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,36000.791
NOR,Norway,CO2,Carbon dioxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,37903.672
NOR,Norway,CO2,Carbon dioxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,38508.475
NOR,Norway,CO2,Carbon dioxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,41572.049
NOR,Norway,CO2,Carbon dioxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,41734.924
NOR,Norway,CO2,Carbon dioxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,41871.292
NOR,Norway,CO2,Carbon dioxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,42637.011
NOR,Norway,CO2,Carbon dioxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,42148.809
NOR,Norway,CO2,Carbon dioxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,43526.973
NOR,Norway,CO2,Carbon dioxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,42593.352
NOR,Norway,CO2,Carbon dioxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,43979.268
NOR,Norway,CO2,Carbon dioxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,44308.29
NOR,Norway,CO2,Carbon dioxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,43341.62
NOR,Norway,CO2,Carbon dioxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,43926.735
NOR,Norway,CO2,Carbon dioxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,45665.808
NOR,Norway,CO2,Carbon dioxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,44794.653
NOR,Norway,CO2,Carbon dioxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,43224.779
NOR,Norway,CO2,Carbon dioxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,45691.012
NOR,Norway,CO2,Carbon dioxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,44791.393
NOR,Norway,CO2,Carbon dioxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,44295.95
NOR,Norway,CO2,Carbon dioxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,44586.63
NOR,Norway,CO2,Carbon dioxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,45045.76
NOR,Norway,CO2,Carbon dioxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,45590.312
NOR,Norway,CO2,Carbon dioxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,44764.196
NOR,Norway,CO2,Carbon dioxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,44242.843
NOR,Norway,CO2,Carbon dioxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,44392.442
NOR,Norway,CO2,Carbon dioxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,42784.54
NOR,Norway,CO2,Carbon dioxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,41196.761
NOR,Norway,CH4,Methane,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,6235.947
NOR,Norway,CH4,Methane,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,6098.294
NOR,Norway,CH4,Methane,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,6184.291
NOR,Norway,CH4,Methane,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,6328.67
NOR,Norway,CH4,Methane,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,6413.859
NOR,Norway,CH4,Methane,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,6419.623
NOR,Norway,CH4,Methane,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,6425.421
NOR,Norway,CH4,Methane,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,6448.631
NOR,Norway,CH4,Methane,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,6217.877
NOR,Norway,CH4,Methane,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,6167.209
NOR,Norway,CH4,Methane,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,6176.004
NOR,Norway,CH4,Methane,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,6165.346
NOR,Norway,CH4,Methane,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,6033.159
NOR,Norway,CH4,Methane,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,6004.835
NOR,Norway,CH4,Methane,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,5892.443
NOR,Norway,CH4,Methane,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,5740.857
NOR,Norway,CH4,Methane,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,5595.409
NOR,Norway,CH4,Methane,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,5679.804
NOR,Norway,CH4,Methane,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,5529.343
NOR,Norway,CH4,Methane,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,5570.708
NOR,Norway,CH4,Methane,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,5575.729
NOR,Norway,CH4,Methane,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,5454.162
NOR,Norway,CH4,Methane,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,5362.312
NOR,Norway,CH4,Methane,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,5281.019
NOR,Norway,CH4,Methane,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,5223.534
NOR,Norway,CH4,Methane,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,5218.902
NOR,Norway,CH4,Methane,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,5131.912
NOR,Norway,CH4,Methane,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,4991.176
NOR,Norway,CH4,Methane,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,4912.147
NOR,Norway,CH4,Methane,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,4734.882
NOR,Norway,CH4,Methane,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,4711.761
NOR,Norway,N2O,Nitrous oxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,4105.837
NOR,Norway,N2O,Nitrous oxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,3949.542
NOR,Norway,N2O,Nitrous oxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,3414.7
NOR,Norway,N2O,Nitrous oxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,3614.501
NOR,Norway,N2O,Nitrous oxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,3684.339
NOR,Norway,N2O,Nitrous oxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,3711.638
NOR,Norway,N2O,Nitrous oxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,3729.169
NOR,Norway,N2O,Nitrous oxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,3718.394
NOR,Norway,N2O,Nitrous oxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,3808.097
NOR,Norway,N2O,Nitrous oxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,4022.163
NOR,Norway,N2O,Nitrous oxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,3818.556
NOR,Norway,N2O,Nitrous oxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,3747.737
NOR,Norway,N2O,Nitrous oxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,3993.369
NOR,Norway,N2O,Nitrous oxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,3846.514
NOR,Norway,N2O,Nitrous oxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,3991.077
NOR,Norway,N2O,Nitrous oxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,4061.801
NOR,Norway,N2O,Nitrous oxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,3729.787
NOR,Norway,N2O,Nitrous oxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,3552.947
NOR,Norway,N2O,Nitrous oxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,3110.876
NOR,Norway,N2O,Nitrous oxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,2563.042
NOR,Norway,N2O,Nitrous oxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,2470.868
NOR,Norway,N2O,Nitrous oxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,2463.24
NOR,Norway,N2O,Nitrous oxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,2473.026
NOR,Norway,N2O,Nitrous oxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,2449.327
NOR,Norway,N2O,Nitrous oxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,2462.437
NOR,Norway,N2O,Nitrous oxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,2501.709
NOR,Norway,N2O,Nitrous oxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,2436.851
NOR,Norway,N2O,Nitrous oxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,2389.921
NOR,Norway,N2O,Nitrous oxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,2368.016
NOR,Norway,N2O,Nitrous oxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,2389.599
NOR,Norway,N2O,Nitrous oxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,2318.914
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,0.044
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,1.311
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,2.822
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,35.796
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,54.079
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,97.844
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,129.538
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,195.339
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,258.375
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,322.887
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,369.279
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,466.705
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,503.953
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,515.839
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,544.109
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,548.74
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,620.274
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,683.956
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,739.401
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,819.055
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,894.216
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,965.797
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,1028.319
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,1118.111
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,1081.094
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,963.348
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,1005.477
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,1029.175
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,996.537
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,933.966
NOR,Norway,HFC,Hydrofluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,809.972
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,3894.799
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,3456.701
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,2637.224
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,2648.271
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,2342.53
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,2314.048
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,2107.62
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,1882.703
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,1711.98
NOR,Norway,PFC,Perfluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,1599.966
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,1518.45
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,1531.264
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,1658.785
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,1051.106
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,1016.745
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,955.318
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,859.076
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,951.192
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,895.991
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,438.347
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,238.351
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,262.602
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,200.474
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,181.033
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,178.919
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,146.388
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,186.171
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,130.956
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,148.08
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,175.069
NOR,Norway,PFC,Perfluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,161.424
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,2098.537
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,1983.458
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,672.584
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,703.762
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,837.572
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,579.795
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,547.632
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,553.107
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,693.202
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,833.629
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,891.282
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,754.635
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,227.161
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,215.651
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,261.335
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,296.856
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,202.51
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,71.202
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,60.768
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,56.178
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,68.498
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,53.622
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,52.631
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,55.437
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,48.837
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,67.59
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,61.172
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,56.277
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,53.851
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,67.979
NOR,Norway,SF6,Sulphur hexafluoride,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,73.72
POL,Poland,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,475872.746
POL,Poland,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,463801.213
POL,Poland,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,451029.351
POL,Poland,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,450927.277
POL,Poland,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,445318.008
POL,Poland,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,447348.593
POL,Poland,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,461159.063
POL,Poland,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,451079.164
